id,revenue
3148,1166335.1090062195
3149,17918392.715358105
3150,50089192.74289683
3151,6763145.50482495
3152,5374255.29514332
3153,512202.6119166529
3154,3534070.224411399
3155,36762941.81642936
3156,2148570.7815183764
3157,38448429.47953584
3158,129717453.03185897
3159,4656644.640396038
3160,17008224.385075793
3161,594809.3051597945
3162,4841614.422543606
3163,142075889.55294994
3164,3773143.328813689
3165,75936.1851099634
3166,1481893.2598710016
3167,102697623.23447515
3168,2376466.093435231
3169,75064243.1435311
3170,7908605.72717844
3171,37801543.530146345
3172,13322809.093603838
3173,910756.3431788645
3174,76493.3515876829
3175,15923680.543655515
3176,39805631.611907944
3177,85961674.8420235
3178,3491513.426464705
3179,15617783.081268454
3180,411926.9265382786
3181,202464.02127398067
3182,235788771.44166744
3183,32610921.3119075
3184,48701144.18040333
3185,50819543.68021554
3186,130212966.03593816
3187,1838125.0550219696
3188,10118159.569815231
3189,80728051.53135191
3190,16211702.454291498
3191,11207858.420810763
3192,3911858.070214588
3193,245215301.6765104
3194,68946020.97109596
3195,12642.693055215967
3196,777221.1501930774
3197,10262364.571670333
3198,225296799.6797542
3199,328593548.9047959
3200,21140273.155274034
3201,471649.48066816333
3202,19217740.72881744
3203,1944418.5533730306
3204,4607666.232405958
3205,1518735.4336075173
3206,14642170.630980438
3207,10021582.222589277
3208,2428915.3734695604
3209,10893087.431199742
3210,1016943854.665288
3211,1027325.7654334203
3212,21896963.731152117
3213,28475741.71599958
3214,1350441.274431776
3215,1949485.7689876335
3216,7489353.555607002
3217,696670913.2916495
3218,40453953.46675985
3219,60230.703216416376
3220,45629659.326675326
3221,4611065.112438387
3222,921797.890436373
3223,30292341.93385702
3224,65415.10843449956
3225,4619807.978593075
3226,1116649.6848599052
3227,29173067.261426598
3228,226690332.24797177
3229,177108222.3146403
3230,26744832.778039683
3231,33840828.81042663
3232,26977998.825682882
3233,8289821.582093596
3234,2050870.9738608461
3235,1455809.9827676495
3236,116390.7573056679
3237,5395329.018651678
3238,653508.222570742
3239,14362.229577029831
3240,242687295.5241459
3241,4221826.271055681
3242,2836350.877894656
3243,2340343.476271182
3244,1057663.334187554
3245,1126251.7570364748
3246,38838554.25225677
3247,27829141.8051368
3248,55073953.57135982
3249,73552641.91846937
3250,675244442.5741347
3251,439946.4640254607
3252,31974374.119937923
3253,72474094.94377816
3254,2333851.8962980127
3255,33845.57533117461
3256,35524301.29532366
3257,20395152.36529348
3258,15091376.83905798
3259,41544529.15572467
3260,1643621.648456015
3261,731746290.4746044
3262,22156685.68177171
3263,303513.41229797684
3264,66980.25786246819
3265,96651.38395466814
3266,191891.40870912024
3267,17032847.785143983
3268,151860.4960418679
3269,20647562.936900254
3270,29387259.449700203
3271,11960252.067424763
3272,6069818.612597113
3273,1239841.857061661
3274,652938159.3735396
3275,8425004.490037784
3276,34805.91756687494
3277,84850596.54329847
3278,29815504.414177503
3279,1986331.9629194783
3280,341744396.45860976
3281,343777.75549995067
3282,21394976.947551653
3283,467796860.8491546
3284,18817222.347549476
3285,33861937.19782781
3286,776761.99388292
3287,4021561.524440038
3288,4130691.6654070034
3289,27930152.570747726
3290,55855606.25012735
3291,10449557.406846752
3292,193076587.84757036
3293,32999128.141411908
3294,4649224.547529259
3295,18053180.98716752
3296,2101067.902676027
3297,2336165.952720635
3298,36597817.35581326
3299,855424.5355508126
3300,16760444.57733505
3301,149849.327225513
3302,903701.5037727385
3303,988045.0671279912
3304,10816129.03194824
3305,113661925.08803342
3306,1007390.7411932521
3307,20053335.2894077
3308,23772407.346355163
3309,44702.66681906497
3310,7807190.460679815
3311,12310529.102176212
3312,2106551.2088407576
3313,31540046.927394673
3314,39229335.23002306
3315,65685861.39134194
3316,13283492.624453105
3317,401230.3141194118
3318,57496.31774991419
3319,11483559.837305438
3320,6491151.841195799
3321,9165394.828551758
3322,8745639.992283411
3323,98581331.41591135
3324,10287472.591272712
3325,57808409.92750674
3326,143522188.99447852
3327,121563925.32823022
3328,41321216.72472011
3329,1283824.830735765
3330,116724420.22561155
3331,123616.32284044586
3332,29419364.18532108
3333,351399132.87311614
3334,844622.3525255254
3335,27453657.827967
3336,12162946.312815433
3337,16920.78602419642
3338,32710981.54154263
3339,1600973.458463483
3340,63748173.41031906
3341,2704287.5822509066
3342,51924706.1233146
3343,88661581.91875762
3344,2603423.7714776616
3345,2910008.7972124005
3346,11071204.573887687
3347,335277.6725525718
3348,24368155.45755235
3349,13546109.467902822
3350,479261832.43499196
3351,11590684.182254937
3352,493063.426972537
3353,29179047.425128933
3354,2534097.9230880323
3355,12275103.514396066
3356,9916022.368123194
3357,488941.1632136423
3358,8548917.412707731
3359,21725764.7444817
3360,15070071.294608986
3361,32681164.589560635
3362,7502231.3898896985
3363,5530428.069287421
3364,13799524.30745075
3365,46776.16615158354
3366,103225135.0115262
3367,67257387.97357671
3368,1224273.7680847952
3369,8803700.730545659
3370,48756754.44811079
3371,13411244.426329918
3372,18959074.78038865
3373,42153245.91040886
3374,7906841.9820378125
3375,70573450.23428383
3376,46376853.93319337
3377,1814489.4293347027
3378,8733047.200839287
3379,171436962.82388344
3380,86352989.4572673
3381,97456.46979599884
3382,32242.722391070387
3383,5507323.574642711
3384,46877301.92477231
3385,45963763.184664436
3386,411788.8741431042
3387,4177931.51608881
3388,97956928.28634663
3389,619359470.1699722
3390,12289871.06522128
3391,15652181.313721525
3392,8001853.647413728
3393,2012934.7252721204
3394,167638787.00685537
3395,210736183.4499584
3396,8868992.807402423
3397,1023767.5084761123
3398,241451310.10035586
3399,129334114.138791
3400,4898280.727300097
3401,1471564.4235174067
3402,378335.29824334715
3403,71474130.80017026
3404,16013349.142262625
3405,15412355.664224949
3406,124658373.90212417
3407,243512278.00073937
3408,8787355.121594608
3409,8615446.64204413
3410,101727922.77218673
3411,56253531.20990721
3412,14335375.48396915
3413,21370080.257383425
3414,503028.09468769777
3415,9750588.273051562
3416,67348583.42644092
3417,48554648.170632236
3418,40210523.602474876
3419,656472939.8510414
3420,201209.02931686817
3421,9380405.6849848
3422,1204092.6757259602
3423,601586362.1929076
3424,179790.4128308552
3425,3453075.493755323
3426,17731048.51018165
3427,23794889.079123415
3428,6438642.772759157
3429,7601547.040759863
3430,479508137.3310979
3431,624309.2600715616
3432,3149055.7955180905
3433,12988315.22475233
3434,9163720.499428684
3435,430324471.964776
3436,404234388.76090944
3437,263736.10563202825
3438,17667949.118786633
3439,17233990.709783245
3440,176907862.17456743
3441,66447735.6216126
3442,218033.93715485692
3443,431255.603458972
3444,242805.02731602127
3445,88878734.39269522
3446,268454.2949161422
3447,3670139.164366696
3448,11299676.994454877
3449,13084570.632090816
3450,84096649.70619322
3451,17517713.03859465
3452,40705218.9866165
3453,24567659.342203517
3454,15416441.159803055
3455,3427070.5381369274
3456,174388772.8864531
3457,4195206.945202125
3458,13669969.269798404
3459,563203291.1244135
3460,58260661.68588258
3461,2877168.5635543503
3462,4715831.51508742
3463,21875651.260954816
3464,312305.16503688105
3465,18488852.887999672
3466,8035827.289244028
3467,26083722.04172443
3468,212858395.88876683
3469,2639950.218079414
3470,191747.4142983673
3471,53622257.57030922
3472,6097659.180202676
3473,55607813.40269092
3474,57158947.964189954
3475,136130769.68854085
3476,6362857.401430333
3477,19323420.133283097
3478,19444412.407220505
3479,169444046.27660963
3480,7752948.382643711
3481,5264744.872462864
3482,824964.6775281831
3483,627065.6616569697
3484,1895714.5284983765
3485,71839287.8397976
3486,76207756.65785809
3487,80347427.3458493
3488,97759788.1562385
3489,17072499.72833738
3490,21638107.36525328
3491,41737286.01261685
3492,3244249.5745683545
3493,25410830.284864604
3494,1395539.7351986098
3495,121819435.05273016
3496,22105736.083645683
3497,56775817.859393835
3498,14350926.732600225
3499,34389650.45765726
3500,29215.297314488664
3501,89419485.22153275
3502,50046253.0001502
3503,43558848.77154401
3504,50525761.7607646
3505,996125.1789219031
3506,65739828.27127352
3507,41320671.73035479
3508,46174837.990861714
3509,20134220.034791175
3510,11232770.82900139
3511,19771566.122464657
3512,213370850.60186088
3513,4069988.7320462395
3514,9006825.355174387
3515,566911.4526448201
3516,16725498.057757499
3517,771650884.9083421
3518,15543123.061730346
3519,2055069.2408947402
3520,5223392.631528969
3521,60159.9294344665
3522,9786748.749882901
3523,26444166.77783367
3524,26771675.412034027
3525,89986652.6098603
3526,34020925.54225131
3527,18488562.4324418
3528,1859186.921515206
3529,353409389.32312196
3530,15212576.911828646
3531,122308705.7177075
3532,18194946.178299684
3533,16016397.17698606
3534,29976252.81047992
3535,144284346.20298138
3536,6033912.513401699
3537,50331416.91437345
3538,94291011.45193538
3539,39344531.35150249
3540,9857352.41087522
3541,18558692.992864095
3542,18860609.603381213
3543,178471.85109247032
3544,65498302.61801784
3545,112664.40558034275
3546,1433533.723417358
3547,41691123.17852756
3548,285519801.48492855
3549,9913348.677810144
3550,136737076.27188
3551,138730476.00593284
3552,303335088.32394207
3553,16621069.097656513
3554,118768779.97343403
3555,208553291.61711538
3556,13616257.72827801
3557,9262914.449879713
3558,267728096.14251876
3559,22879221.7529099
3560,71711.80117169989
3561,223151633.77666897
3562,2783272.985034852
3563,20981204.4757763
3564,322229.3124085953
3565,4138637.9525175416
3566,62103315.44643367
3567,5036752.558614208
3568,6696598.247045521
3569,153583836.13282594
3570,281410.4245163685
3571,87735598.58183534
3572,301116121.2113105
3573,1597244.0230371295
3574,7720379.403798121
3575,11302375.709065294
3576,6705514.756936638
3577,16807171.566417437
3578,76994808.46179436
3579,19621275.267270114
3580,22585828.065167293
3581,12457136.100368425
3582,113422007.37727469
3583,213573.47735480015
3584,35651957.482533365
3585,22794881.13300418
3586,38381257.59048522
3587,2916805.822015264
3588,3155210.0737827346
3589,18402700.36993422
3590,35649733.1030998
3591,458477220.23778206
3592,1985305.699460939
3593,166770.32584092955
3594,23213.912188468563
3595,14442273.546771334
3596,5898141.027280116
3597,4121494.1615465996
3598,83384230.73722856
3599,11339043.089115648
3600,1929272.9546860086
3601,71302.6469319688
3602,170978.100450141
3603,6014243.748037913
3604,4276732.769023417
3605,79820856.97134563
3606,492981.36715065915
3607,53364681.30072943
3608,146067263.52515414
3609,228723.35294694573
3610,47171456.86274227
3611,106793.11176631325
3612,2799831.8099397803
3613,7433025.167976864
3614,111409779.21675469
3615,47418030.66071354
3616,22238858.179395348
3617,10469305.016860178
3618,113760348.18462636
3619,3278.6669288296957
3620,304536866.80495167
3621,84402945.51471743
3622,374156178.6310715
3623,73685292.73187006
3624,1482.14463618095
3625,2103054.5128363757
3626,18273525.500195026
3627,8572712.121770386
3628,497368761.0943904
3629,759277.6063635538
3630,84129.54595939824
3631,59951584.31697314
3632,14318778.876474518
3633,50499747.05796327
3634,955924.0218575944
3635,1075156.7455415295
3636,20945833.330098256
3637,400295.8927637267
3638,12051168.600247655
3639,31180070.67270676
3640,322622853.6064843
3641,258084.4878731226
3642,936193.8382484973
3643,4162261.4606857034
3644,9151895.022076346
3645,15743043.233757095
3646,1837888.0748948003
3647,13522749.85575392
3648,4404385.274878823
3649,13462131.945867473
3650,11184450.008353975
3651,558402040.5662018
3652,88273018.59234048
3653,258328832.02337998
3654,2041616.604089213
3655,37243192.44031933
3656,4370419.266791879
3657,13135.618616839818
3658,2713905.773774938
3659,243499170.06676126
3660,297558448.95690155
3661,9215416.250904635
3662,11192079.668991238
3663,522610304.76149714
3664,184119.38849306607
3665,135109.05351637915
3666,13588000.960777221
3667,100294864.76992074
3668,21509199.792656988
3669,10151280.574657194
3670,30406138.413275916
3671,10807183.671795495
3672,10109386.479944855
3673,44816232.31887417
3674,10205145.26594131
3675,167625459.94520113
3676,104886589.87887211
3677,11025041.042427314
3678,10790188.861297805
3679,31171906.78346834
3680,3598775.7109301668
3681,2451098.4272074816
3682,35068304.72095493
3683,7371561.08688552
3684,178445886.2032884
3685,193809234.25415778
3686,5238032.512892352
3687,141976429.13328376
3688,1315461.2438868629
3689,735983.314294766
3690,88935248.05014296
3691,338056.94500546454
3692,35608.531562904005
3693,118304603.05213729
3694,241805354.1569337
3695,68530644.40594767
3696,44186971.7476222
3697,12564284.415043753
3698,107331640.47747342
3699,4206609.382726946
3700,7818260.200052752
3701,34564875.685045764
3702,56237.30990998267
3703,83705316.93627383
3704,60251421.712899774
3705,6116505.997298967
3706,158844940.0250456
3707,267363.623502502
3708,4179538.037431212
3709,238437520.83597934
3710,10084370.43359473
3711,776821.8497900391
3712,31733628.692998998
3713,2091664.4412281176
3714,589145.9262919254
3715,6764125.628478791
3716,2639740.693188714
3717,14602.289241763832
3718,8271691.569924621
3719,31533525.079002395
3720,17981702.464757048
3721,48083.84832369672
3722,31411600.755747944
3723,514082.6957195006
3724,10285001.772518737
3725,27551272.997757237
3726,11070984.07850811
3727,50825911.950988375
3728,181703114.48338076
3729,3298969.119153469
3730,84673302.64070642
3731,146195854.06927443
3732,205914.79143127782
3733,424704913.5604789
3734,510964021.51412374
3735,6089291.420719555
3736,7964048.823404211
3737,15580969.907975037
3738,721885.9670011417
3739,11439422.025629211
3740,4457861.269714958
3741,12403274.878461124
3742,88044254.16184835
3743,35940952.29126641
3744,126806994.26628722
3745,8595453.093717303
3746,175096464.81465104
3747,10333.401049146016
3748,1574642.182642238
3749,11071454.4274486
3750,23506.981202835876
3751,5325530.145092152
3752,1620610.000800036
3753,4020509.1303519257
3754,31232271.377838045
3755,82296637.24419521
3756,721389.0267684626
3757,304098970.7248963
3758,134861568.7138511
3759,3711818.364614717
3760,101143164.10640459
3761,29441087.67608477
3762,264334570.0671094
3763,38914926.72827796
3764,17013271.91146761
3765,1367449.7516191101
3766,501526.7488346403
3767,14217930.854719032
3768,9477414.76957302
3769,1420419.270909958
3770,2558277.647343283
3771,41188650.83750783
3772,7682244.558061376
3773,24234405.587615304
3774,13671037.765647015
3775,106493257.62861812
3776,74624971.84655118
3777,2144956.407458702
3778,24423.928517419386
3779,11344789.418059243
3780,45714.08500670823
3781,37128786.80741078
3782,200658.07445663487
3783,28835214.13047288
3784,4925225.753302936
3785,381587743.74147767
3786,1854835.3804320418
3787,157108228.5920303
3788,428545483.11980486
3789,13755169.19742763
3790,2605253.091397941
3791,7460200.439553947
3792,1210.5155414047008
3793,541585.8561445978
3794,1981045.8566496866
3795,299528751.4020343
3796,22891188.07855784
3797,4658821.769577922
3798,68037162.73638405
3799,4613471.701223251
3800,2065949.7980409411
3801,130647565.09208672
3802,384871.505953154
3803,11635986.49620435
3804,20185.185164725313
3805,64796.599758242046
3806,106461422.9795702
3807,680833.9536238312
3808,112847.52528840514
3809,32129677.600020304
3810,1061028.2649755275
3811,11274891.930224832
3812,1073016.621473559
3813,1488154.145082649
3814,927904.6425553095
3815,56574021.83141396
3816,241503143.7062806
3817,110380194.32440843
3818,37024825.12614291
3819,21390482.79066692
3820,67120504.94709732
3821,38117989.619269595
3822,28491759.98079462
3823,2368011.816626157
3824,2906238.231062567
3825,12647068.914628629
3826,95473467.38392422
3827,75725369.53676292
3828,2293902.332775031
3829,36785.96973086747
3830,49513530.138240136
3831,4807.233542018038
3832,306841644.24913335
3833,16336362.563296592
3834,6280557.8661541995
3835,7992904.668263138
3836,3165716.212126837
3837,33503709.32161059
3838,5612210.167415159
3839,502928.33652873844
3840,29797141.0026557
3841,4173393.8930893866
3842,1615215.5934297384
3843,7074822.883493855
3844,1753285.6256881447
3845,16682.522640749612
3846,89175.25088849406
3847,132813.31973754504
3848,607464.0295938364
3849,60625576.184470885
3850,9113127.578985056
3851,53976611.40588992
3852,2305529.071703833
3853,57914070.60450862
3854,147200.98633539653
3855,398062.9232786561
3856,9963175.33639512
3857,180015707.23117933
3858,694791.8354606678
3859,11741313.271243451
3860,22393530.175954692
3861,92715947.62017256
3862,8207429.654229416
3863,61519408.04107153
3864,10958865.79672814
3865,139019850.08641955
3866,2444813.001174653
3867,47549700.78083842
3868,1504196.8315069443
3869,56766308.76094618
3870,90691940.00375086
3871,263916554.61257184
3872,32601980.741789877
3873,38898169.65590327
3874,170033.9035041625
3875,28246746.284949176
3876,723710.2422952915
3877,43839836.626753956
3878,147043187.2263703
3879,526371230.78774583
3880,9901965.938851085
3881,11564.993875084661
3882,3983261.9976494173
3883,1323417.9997387067
3884,304661640.8759595
3885,3407560.631477724
3886,31959637.72009279
3887,10344385.886638599
3888,3975909.789702752
3889,529708.799330316
3890,59608870.51848297
3891,6423232.907443499
3892,636775.7288457284
3893,1131550651.580251
3894,44008415.70992492
3895,128486046.6651519
3896,40419764.16984292
3897,21124686.072923914
3898,8134574.901701134
3899,513812106.1822812
3900,6023404.8755655885
3901,3902217.114410657
3902,47100.885535656496
3903,1680054.7593708886
3904,6506871.2931982735
3905,15881346.634986667
3906,83621035.79102607
3907,1375852.7024569556
3908,10632370.053025505
3909,1057739.3350651015
3910,10671192.832095252
3911,3000682.650538552
3912,7267424.239042076
3913,126793483.0552742
3914,15019191.076208858
3915,208965475.98011664
3916,98982.5794779605
3917,10902859.727252487
3918,3597136.7933988
3919,69539336.57830392
3920,22691813.496200237
3921,9056.390543841384
3922,30049429.755959015
3923,65658145.772484995
3924,9676422.72053315
3925,156555661.4027224
3926,1007969.1725677613
3927,115848509.99472299
3928,108445602.01736675
3929,78479066.41812395
3930,1262077.9356990145
3931,2578835.188519943
3932,651829.284098451
3933,24461335.587557446
3934,97893675.88501424
3935,524.7560207385528
3936,155451.5228893055
3937,171887070.75355765
3938,25014990.63322519
3939,43974695.8606605
3940,10604419.581972219
3941,21879615.355709262
3942,323939906.2474055
3943,1046061735.0632614
3944,33137859.880848754
3945,34584334.26327598
3946,3585943.749765311
3947,89832045.80668679
3948,2611936.278986504
3949,644001.999091269
3950,161330.066251665
3951,16944207.167925026
3952,77521123.15098056
3953,49017591.089207776
3954,895629792.8909312
3955,1077003.1397037762
3956,113713500.21649088
3957,10988611.342850378
3958,8881010.008876277
3959,5200041.917271777
3960,3193261.2466416825
3961,50305558.1827951
3962,1002043.3804805084
3963,15426788.096159138
3964,1397871470.5083187
3965,46009673.61715364
3966,5961400.245811901
3967,331726668.2416833
3968,30570989.57939863
3969,1948385.1872839667
3970,35164873.66632076
3971,12717857.04657127
3972,11347555.767459113
3973,41603046.524451144
3974,38996.47799257803
3975,148576673.43219814
3976,32733386.8227701
3977,65009748.51379601
3978,198915094.93663636
3979,2190879.0353214727
3980,393350.1986006166
3981,298212.89373107214
3982,4449281.881651313
3983,13454736.652889729
3984,46862413.73894121
3985,1969548.5855795091
3986,983958703.2043828
3987,31205159.547278427
3988,5757805.876261396
3989,11653909.83431962
3990,15728197.43268441
3991,168780.1186727266
3992,576977.3448687885
3993,29505454.62718286
3994,46851465.202933386
3995,43148874.883761376
3996,58041055.404452585
3997,3852775.5969478535
3998,261994303.5121842
3999,13645371.716039134
4000,21937854.80452552
4001,5453712.159215933
4002,216810577.2440954
4003,94945.74287029519
4004,47166399.99056644
4005,691656.8610553347
4006,8026152.892851205
4007,526112.0297181229
4008,6886086.844492987
4009,5384295.301885433
4010,58323.896989429435
4011,4346143.420191094
4012,188643164.306495
4013,114270212.25044872
4014,331939.4403958164
4015,59342782.330241784
4016,13720639.110428628
4017,5018463.653114071
4018,67757293.282881
4019,250404245.64274618
4020,912196.1306307043
4021,92742856.57331909
4022,4260757.640519505
4023,172543250.53322113
4024,17206515.653360773
4025,95943.78378043645
4026,199834727.82673028
4027,45934655.16626496
4028,1056379.428163149
4029,26023.995834906105
4030,29183279.1681179
4031,49771931.4626084
4032,192443.2928100188
4033,118838.65583942222
4034,893539.8704148516
4035,54191069.72156289
4036,660419.7489251262
4037,21232364.53433934
4038,3577346.456355535
4039,5532021.463389726
4040,1957307.556319019
4041,56301.52625726056
4042,25627943.667050492
4043,1619367.6844218925
4044,107017457.49874368
4045,54582899.82278005
4046,2368311.974087206
4047,347469879.83573145
4048,7210780.608489954
4049,1969.5700557949801
4050,257574.1693609734
4051,571273414.1387019
4052,7525511.032175779
4053,2912900.9922137
4054,244410.32980745513
4055,6381332.313228128
4056,17684203.69257111
4057,3613.293912055593
4058,8959261.48692784
4059,4502449.887453013
4060,34890477.15913136
4061,234243471.99701074
4062,18329674.794770095
4063,6163111.327548777
4064,172379550.8481745
4065,50621692.83590168
4066,14891029.23654036
4067,49306746.1266386
4068,1082199.3142764098
4069,34785023.06510168
4070,3812827.0643750234
4071,1200986.8978639692
4072,12593592.720638808
4073,143409765.52826276
4074,44158.41177131256
4075,13516840.728880526
4076,21648171.407883406
4077,55845929.24313415
4078,4442838.387650134
4079,64044159.80445101
4080,1955258.9972662858
4081,13040151.52413962
4082,167973599.1633015
4083,30820026.768146835
4084,237823.8528345695
4085,49070727.29499358
4086,137073312.9298156
4087,13678301.312772617
4088,46848900.62460926
4089,19035496.93423732
4090,850142.8484277742
4091,14228078.565438416
4092,30150039.29443419
4093,14596713.167988664
4094,5872119.445103376
4095,200917672.4803163
4096,9889738.21570451
4097,107111046.68988654
4098,4146625.553876775
4099,8005400.566288181
4100,22516308.927644253
4101,71013874.49335213
4102,1084851.7355316614
4103,7385070.924112503
4104,6682451.888605227
4105,90756.13042130374
4106,7806197.22174419
4107,1015413.3721011267
4108,6358725.904797255
4109,196790.02886495195
4110,45765028.40116616
4111,4601209.0046605095
4112,16484827.900095794
4113,3800629.0972886477
4114,108927256.19583008
4115,10566415.544993183
4116,15418855.557977378
4117,2310549.3822368323
4118,22702819.448911235
4119,12933170.425460733
4120,407453.1772388908
4121,1807971.9559123628
4122,111107656.00752735
4123,2352870.035338703
4124,49988280.46331321
4125,5067217.577336685
4126,11795121.860614374
4127,7096296.880648996
4128,22815860.334999688
4129,251128.247933663
4130,1829439.9375559432
4131,111478011.98096238
4132,67035459.55668234
4133,43434312.343532816
4134,2127111.600759505
4135,13446017.524076324
4136,278862827.18245894
4137,8459781.337878166
4138,74504779.72227407
4139,9192991.731197575
4140,8780202.072483705
4141,2247695.6584189683
4142,23762237.881377365
4143,34147529.07306097
4144,2508967.4022551076
4145,2298329.3544468363
4146,3178413.6768669104
4147,30617.118482176313
4148,7484517.4825797295
4149,5860777.502273578
4150,1057034.9484474724
4151,134113.80602500617
4152,35271243.493538015
4153,10521636.345632877
4154,623609.1302720691
4155,16653250.481217407
4156,730181.5894031613
4157,4655345.400470549
4158,87730268.87566538
4159,69843760.01263161
4160,549578641.6020164
4161,2908381.853407201
4162,15794613.461328052
4163,177951369.19575527
4164,2199558.974947348
4165,7536094.9084672015
4166,362222.39864271553
4167,14052758.014028965
4168,273840.5839850162
4169,3046354.0243739136
4170,6356180.9229187
4171,35871455.33168962
4172,78810559.45095645
4173,3286373.190155081
4174,2049055.0858123067
4175,4291209.780814914
4176,9772745.852532601
4177,14340.926375376628
4178,464406061.12660694
4179,241396.51286032872
4180,250248027.5133473
4181,22697983.928060565
4182,2173131.005217634
4183,104008168.97426224
4184,7325931.276910744
4185,2086735.902419665
4186,6023320.320839461
4187,35263505.73494681
4188,16926520.681788903
4189,258585.64019170788
4190,141434.1617679836
4191,82556.24334361563
4192,39984.11179594168
4193,141757665.6061857
4194,100301810.41900802
4195,32141936.055902433
4196,1106783.7689942734
4197,14795272.17814546
4198,315196.6158869741
4199,22427378.06399539
4200,63110432.39658858
4201,18402767.942325935
4202,32016432.245961413
4203,7625728.432602824
4204,49457926.61736049
4205,891509.3411413641
4206,13945859.683127748
4207,889603660.1308582
4208,530037029.5252089
4209,6081672.875666852
4210,107405508.51777801
4211,49804434.0226418
4212,286106195.58504283
4213,1698674.3401881284
4214,26945842.467642516
4215,2414195.73868583
4216,1339323.357568917
4217,340369.5673931235
4218,39884888.333039075
4219,5958854.460385285
4220,10841948.050699716
4221,73501.97601049236
4222,2592196.436498101
4223,23166927.139409747
4224,1276675.7212297071
4225,48780999.207913786
4226,24122599.090830944
4227,11854233.599848391
4228,11968.078457099904
4229,71203556.05410555
4230,25228417.08149259
4231,8801306.48846465
4232,4109071.038997888
4233,78644684.29843937
4234,5303813.40762033
4235,9755447.990243444
4236,1587001.7202471297
4237,1895204.5425691816
4238,20886931.820641555
4239,142995497.82204354
4240,69491572.8303076
4241,111658994.85311848
4242,14146516.896069225
4243,975547.3571457154
4244,36443110.48319252
4245,5236833.869188746
4246,743685.816005473
4247,58096390.71748373
4248,7943258.344629845
4249,12766916.242187802
4250,19892277.464281857
4251,157927.60309811824
4252,130407206.25124712
4253,76951899.72180465
4254,57800732.39011235
4255,45241826.91128644
4256,357004279.92781967
4257,183703171.6850616
4258,29584202.179744232
4259,1309856.1015241689
4260,474085633.4276531
4261,5667821.789394148
4262,1430439.4219668782
